alert_id,txn_id,rule_id,rule_name,severity
ALT7151,TXN7151,R001,Large Deposit,High
ALT7152,TXN7152,R002,Dormant Account Activity,Medium
ALT7153,TXN7153,R002,Dormant Account Activity,Medium
ALT7154,TXN7154,R006,Funnel Account,Low
ALT7155,TXN7155,R001,Large Deposit,High
ALT7156,TXN7156,R001,Large Deposit,High
ALT7157,TXN7157,R001,Large Deposit,High
ALT7159,TXN7159,R005,Mule Account Pattern,High
ALT7160,TXN7160,R002,Dormant Account Activity,Medium
ALT7161,TXN7161,R002,Dormant Account Activity,Medium
ALT7162,TXN7162,R001,Large Deposit,High
ALT7164,TXN7164,R001,Large Deposit,High
ALT7166,TXN7166,R001,Large Deposit,High
ALT7167,TXN7167,R001,Large Deposit,High
ALT7170,TXN7170,R002,Dormant Account Activity,Medium
ALT7171,TXN7171,R001,Large Deposit,High
ALT7173,TXN7173,R001,Large Deposit,High
ALT7174,TXN7174,R001,Large Deposit,High
ALT7175,TXN7175,R001,Large Deposit,High
ALT7176,TXN7176,R002,Dormant Account Activity,Medium
ALT7177,TXN7177,R002,Dormant Account Activity,Medium
ALT7178,TXN7178,R001,Large Deposit,High
ALT7182,TXN7182,R001,Large Deposit,High
ALT7183,TXN7183,R001,Large Deposit,High
ALT7186,TXN7186,R001,Large Deposit,High
ALT7187,TXN7187,R001,Large Deposit,High
ALT7188,TXN7188,R005,Mule Account Pattern,High
ALT7189,TXN7189,R002,Dormant Account Activity,Medium
ALT7192,TXN7192,R001,Large Deposit,High
ALT7194,TXN7194,R006,Funnel Account,Low
ALT7197,TXN7197,R006,Funnel Account,Low
ALT7198,TXN7198,R001,Large Deposit,High
ALT7199,TXN7199,R006,Funnel Account,Low
ALT7200,TXN7200,R001,Large Deposit,High
ALT7201,TXN7201,R001,Large Deposit,High
ALT7202,TXN7202,R001,Large Deposit,High
ALT7203,TXN7203,R001,Large Deposit,High
ALT7204,TXN7204,R002,Dormant Account Activity,Medium
ALT7205,TXN7205,R001,Large Deposit,High
ALT7207,TXN7207,R001,Large Deposit,High
ALT7208,TXN7208,R002,Dormant Account Activity,Medium
ALT7211,TXN7211,R001,Large Deposit,High
ALT7213,TXN7213,R001,Large Deposit,High
ALT7214,TXN7214,R001,Large Deposit,High
ALT7215,TXN7215,R001,Large Deposit,High
ALT7217,TXN7217,R001,Large Deposit,High
ALT7221,TXN7221,R001,Large Deposit,High
ALT7222,TXN7222,R001,Large Deposit,High
ALT7224,TXN7224,R001,Large Deposit,High
ALT7225,TXN7225,R001,Large Deposit,High
ALT7230,TXN7230,R001,Large Deposit,High
ALT7232,TXN7232,R001,Large Deposit,High
ALT7233,TXN7233,R002,Dormant Account Activity,Medium
ALT7234,TXN7234,R001,Large Deposit,High
ALT7235,TXN7235,R001,Large Deposit,High
ALT7237,TXN7237,R001,Large Deposit,High
ALT7239,TXN7239,R002,Dormant Account Activity,Medium
ALT7240,TXN7240,R001,Large Deposit,High
ALT7241,TXN7241,R001,Large Deposit,High
ALT7242,TXN7242,R001,Large Deposit,High
ALT7243,TXN7243,R001,Large Deposit,High
ALT7245,TXN7245,R006,Funnel Account,Low
ALT7247,TXN7247,R002,Dormant Account Activity,Medium
ALT7248,TXN7248,R005,Mule Account Pattern,High
ALT7249,TXN7249,R002,Dormant Account Activity,Medium
ALT7250,TXN7250,R002,Dormant Account Activity,Medium
ALT7251,TXN7251,R001,Large Deposit,High
ALT7252,TXN7252,R002,Dormant Account Activity,Medium
ALT7253,TXN7253,R002,Dormant Account Activity,Medium
ALT7254,TXN7254,R001,Large Deposit,High
ALT7255,TXN7255,R006,Funnel Account,Low
ALT7256,TXN7256,R002,Dormant Account Activity,Medium
ALT7258,TXN7258,R002,Dormant Account Activity,Medium
ALT7259,TXN7259,R006,Funnel Account,Low
ALT7260,TXN7260,R002,Dormant Account Activity,Medium
ALT7261,TXN7261,R002,Dormant Account Activity,Medium
ALT7263,TXN7263,R001,Large Deposit,High
ALT7265,TXN7265,R001,Large Deposit,High
ALT7267,TXN7267,R001,Large Deposit,High
ALT7271,TXN7271,R002,Dormant Account Activity,Medium
ALT7272,TXN7272,R001,Large Deposit,High
ALT7273,TXN7273,R005,Mule Account Pattern,High
ALT7274,TXN7274,R002,Dormant Account Activity,Medium
ALT7275,TXN7275,R001,Large Deposit,High
ALT7276,TXN7276,R001,Large Deposit,High
ALT7278,TXN7278,R001,Large Deposit,High
ALT7279,TXN7279,R001,Large Deposit,High
ALT7281,TXN7281,R006,Funnel Account,Low
ALT7282,TXN7282,R003,Structuring,High
ALT7283,TXN7283,R006,Funnel Account,Low
ALT7284,TXN7284,R002,Dormant Account Activity,Medium
ALT7285,TXN7285,R001,Large Deposit,High
ALT7286,TXN7286,R002,Dormant Account Activity,Medium
ALT7287,TXN7287,R002,Dormant Account Activity,Medium
ALT7288,TXN7288,R001,Large Deposit,High
ALT7289,TXN7289,R002,Dormant Account Activity,Medium
ALT7290,TXN7290,R001,Large Deposit,High
ALT7291,TXN7291,R001,Large Deposit,High
ALT7292,TXN7292,R002,Dormant Account Activity,Medium
ALT7293,TXN7293,R005,Mule Account Pattern,High
ALT7294,TXN7294,R001,Large Deposit,High
ALT7295,TXN7295,R002,Dormant Account Activity,Medium
ALT7296,TXN7296,R001,Large Deposit,High
ALT7297,TXN7297,R006,Funnel Account,Low
ALT7298,TXN7298,R002,Dormant Account Activity,Medium
ALT7302,TXN7302,R001,Large Deposit,High
ALT7304,TXN7304,R002,Dormant Account Activity,Medium
ALT7305,TXN7305,R001,Large Deposit,High
ALT7306,TXN7306,R006,Funnel Account,Low
ALT7308,TXN7308,R002,Dormant Account Activity,Medium
ALT7309,TXN7309,R001,Large Deposit,High
ALT7310,TXN7310,R002,Dormant Account Activity,Medium
ALT7311,TXN7311,R005,Mule Account Pattern,High
ALT7312,TXN7312,R006,Funnel Account,Low
ALT7313,TXN7313,R003,Structuring,High
ALT7315,TXN7315,R002,Dormant Account Activity,Medium
ALT7317,TXN7317,R001,Large Deposit,High
ALT7318,TXN7318,R001,Large Deposit,High
ALT7319,TXN7319,R005,Mule Account Pattern,High
ALT7322,TXN7322,R005,Mule Account Pattern,High
ALT7323,TXN7323,R002,Dormant Account Activity,Medium
ALT7326,TXN7326,R001,Large Deposit,High
ALT7327,TXN7327,R006,Funnel Account,Low
ALT7328,TXN7328,R006,Funnel Account,Low
ALT7329,TXN7329,R005,Mule Account Pattern,High
ALT7331,TXN7331,R002,Dormant Account Activity,Medium
ALT7332,TXN7332,R001,Large Deposit,High
ALT7334,TXN7334,R001,Large Deposit,High
ALT7336,TXN7336,R002,Dormant Account Activity,Medium
ALT7338,TXN7338,R005,Mule Account Pattern,High
ALT7339,TXN7339,R001,Large Deposit,High
ALT7340,TXN7340,R005,Mule Account Pattern,High
ALT7341,TXN7341,R001,Large Deposit,High
ALT7342,TXN7342,R001,Large Deposit,High
ALT7343,TXN7343,R002,Dormant Account Activity,Medium
ALT7344,TXN7344,R002,Dormant Account Activity,Medium
ALT7345,TXN7345,R002,Dormant Account Activity,Medium
ALT7346,TXN7346,R002,Dormant Account Activity,Medium
ALT7347,TXN7347,R001,Large Deposit,High
ALT7348,TXN7348,R001,Large Deposit,High
ALT7350,TXN7350,R001,Large Deposit,High
ALT7351,TXN7351,R001,Large Deposit,High
ALT7352,TXN7352,R001,Large Deposit,High
ALT7353,TXN7353,R002,Dormant Account Activity,Medium
ALT7355,TXN7355,R001,Large Deposit,High
ALT7356,TXN7356,R006,Funnel Account,Low
ALT7357,TXN7357,R001,Large Deposit,High
ALT7358,TXN7358,R001,Large Deposit,High
ALT7363,TXN7363,R005,Mule Account Pattern,High
ALT7364,TXN7364,R001,Large Deposit,High
ALT7366,TXN7366,R001,Large Deposit,High
ALT7368,TXN7368,R001,Large Deposit,High
ALT7369,TXN7369,R001,Large Deposit,High
ALT7372,TXN7372,R001,Large Deposit,High
ALT7373,TXN7373,R006,Funnel Account,Low
ALT7374,TXN7374,R002,Dormant Account Activity,Medium
ALT7375,TXN7375,R001,Large Deposit,High
ALT7377,TXN7377,R001,Large Deposit,High
ALT7378,TXN7378,R001,Large Deposit,High
ALT7379,TXN7379,R001,Large Deposit,High
ALT7382,TXN7382,R006,Funnel Account,Low
ALT7383,TXN7383,R001,Large Deposit,High
ALT7384,TXN7384,R006,Funnel Account,Low
ALT7386,TXN7386,R001,Large Deposit,High
ALT7387,TXN7387,R002,Dormant Account Activity,Medium
ALT7388,TXN7388,R001,Large Deposit,High
ALT7389,TXN7389,R005,Mule Account Pattern,High
ALT7390,TXN7390,R001,Large Deposit,High
ALT7391,TXN7391,R001,Large Deposit,High
ALT7392,TXN7392,R001,Large Deposit,High
ALT7393,TXN7393,R001,Large Deposit,High
ALT7394,TXN7394,R002,Dormant Account Activity,Medium
ALT7395,TXN7395,R001,Large Deposit,High
ALT7396,TXN7396,R001,Large Deposit,High
ALT7397,TXN7397,R002,Dormant Account Activity,Medium
ALT7398,TXN7398,R001,Large Deposit,High
ALT7399,TXN7399,R001,Large Deposit,High
ALT7400,TXN7400,R001,Large Deposit,High
ALT7402,TXN7402,R002,Dormant Account Activity,Medium
ALT7404,TXN7404,R001,Large Deposit,High
ALT7406,TXN7406,R006,Funnel Account,Low
ALT7407,TXN7407,R006,Funnel Account,Low
ALT7409,TXN7409,R001,Large Deposit,High
ALT7411,TXN7411,R001,Large Deposit,High
ALT7412,TXN7412,R001,Large Deposit,High
ALT7413,TXN7413,R002,Dormant Account Activity,Medium
ALT7414,TXN7414,R002,Dormant Account Activity,Medium
ALT7415,TXN7415,R005,Mule Account Pattern,High
ALT7416,TXN7416,R001,Large Deposit,High
ALT7417,TXN7417,R002,Dormant Account Activity,Medium
ALT7418,TXN7418,R002,Dormant Account Activity,Medium
ALT7419,TXN7419,R001,Large Deposit,High
ALT7420,TXN7420,R001,Large Deposit,High
ALT7422,TXN7422,R001,Large Deposit,High
ALT7424,TXN7424,R001,Large Deposit,High
ALT7426,TXN7426,R002,Dormant Account Activity,Medium
ALT7428,TXN7428,R002,Dormant Account Activity,Medium
ALT7429,TXN7429,R001,Large Deposit,High
ALT7431,TXN7431,R002,Dormant Account Activity,Medium
ALT7432,TXN7432,R001,Large Deposit,High
ALT7433,TXN7433,R001,Large Deposit,High
ALT7434,TXN7434,R001,Large Deposit,High
ALT7435,TXN7435,R001,Large Deposit,High
ALT7436,TXN7436,R001,Large Deposit,High
ALT7438,TXN7438,R001,Large Deposit,High
ALT7440,TXN7440,R001,Large Deposit,High
ALT7441,TXN7441,R001,Large Deposit,High
ALT7442,TXN7442,R001,Large Deposit,High
ALT7443,TXN7443,R001,Large Deposit,High
ALT7444,TXN7444,R001,Large Deposit,High
ALT7445,TXN7445,R002,Dormant Account Activity,Medium
ALT7446,TXN7446,R001,Large Deposit,High
ALT7449,TXN7449,R002,Dormant Account Activity,Medium
ALT7450,TXN7450,R001,Large Deposit,High
ALT7451,TXN7451,R001,Large Deposit,High
ALT7452,TXN7452,R002,Dormant Account Activity,Medium
ALT7453,TXN7453,R001,Large Deposit,High
ALT7454,TXN7454,R002,Dormant Account Activity,Medium
ALT7455,TXN7455,R001,Large Deposit,High
ALT7456,TXN7456,R002,Dormant Account Activity,Medium
ALT7457,TXN7457,R006,Funnel Account,Low
ALT7458,TXN7458,R001,Large Deposit,High
ALT7459,TXN7459,R005,Mule Account Pattern,High
ALT7461,TXN7461,R001,Large Deposit,High
ALT7462,TXN7462,R001,Large Deposit,High
ALT7464,TXN7464,R005,Mule Account Pattern,High
ALT7467,TXN7467,R002,Dormant Account Activity,Medium
ALT7469,TXN7469,R002,Dormant Account Activity,Medium
ALT7472,TXN7472,R001,Large Deposit,High
ALT7473,TXN7473,R002,Dormant Account Activity,Medium
ALT7475,TXN7475,R001,Large Deposit,High
ALT7477,TXN7477,R001,Large Deposit,High
ALT7478,TXN7478,R001,Large Deposit,High
ALT7479,TXN7479,R005,Mule Account Pattern,High
ALT7480,TXN7480,R001,Large Deposit,High
ALT7481,TXN7481,R002,Dormant Account Activity,Medium
ALT7482,TXN7482,R001,Large Deposit,High
ALT7484,TXN7484,R001,Large Deposit,High
ALT7486,TXN7486,R001,Large Deposit,High
ALT7487,TXN7487,R001,Large Deposit,High
ALT7488,TXN7488,R001,Large Deposit,High
ALT7489,TXN7489,R001,Large Deposit,High
ALT7492,TXN7492,R002,Dormant Account Activity,Medium
ALT7493,TXN7493,R001,Large Deposit,High
ALT7494,TXN7494,R002,Dormant Account Activity,Medium
ALT7495,TXN7495,R001,Large Deposit,High
ALT7496,TXN7496,R002,Dormant Account Activity,Medium
ALT7497,TXN7497,R002,Dormant Account Activity,Medium
ALT7499,TXN7499,R001,Large Deposit,High
ALT7500,TXN7500,R001,Large Deposit,High
ALT7503,TXN7503,R001,Large Deposit,High
ALT7504,TXN7504,R006,Funnel Account,Low
ALT7506,TXN7506,R001,Large Deposit,High
ALT7507,TXN7507,R005,Mule Account Pattern,High
ALT7508,TXN7508,R001,Large Deposit,High
ALT7509,TXN7509,R001,Large Deposit,High
ALT7510,TXN7510,R001,Large Deposit,High
ALT7512,TXN7512,R005,Mule Account Pattern,High
ALT7514,TXN7514,R001,Large Deposit,High
ALT7515,TXN7515,R001,Large Deposit,High
ALT7516,TXN7516,R002,Dormant Account Activity,Medium
ALT7518,TXN7518,R002,Dormant Account Activity,Medium
ALT7519,TXN7519,R001,Large Deposit,High
ALT7520,TXN7520,R001,Large Deposit,High
ALT7521,TXN7521,R002,Dormant Account Activity,Medium
ALT7525,TXN7525,R002,Dormant Account Activity,Medium
ALT7527,TXN7527,R002,Dormant Account Activity,Medium
ALT7530,TXN7530,R001,Large Deposit,High
ALT7531,TXN7531,R001,Large Deposit,High
ALT7532,TXN7532,R002,Dormant Account Activity,Medium
ALT7533,TXN7533,R002,Dormant Account Activity,Medium
ALT7536,TXN7536,R001,Large Deposit,High
ALT7537,TXN7537,R002,Dormant Account Activity,Medium
ALT7538,TXN7538,R005,Mule Account Pattern,High
ALT7539,TXN7539,R001,Large Deposit,High
ALT7540,TXN7540,R006,Funnel Account,Low
ALT7545,TXN7545,R002,Dormant Account Activity,Medium
ALT7546,TXN7546,R001,Large Deposit,High
ALT7547,TXN7547,R002,Dormant Account Activity,Medium
ALT7548,TXN7548,R001,Large Deposit,High
ALT7551,TXN7551,R001,Large Deposit,High
ALT7552,TXN7552,R001,Large Deposit,High
ALT7553,TXN7553,R002,Dormant Account Activity,Medium
ALT7554,TXN7554,R001,Large Deposit,High
ALT7555,TXN7555,R001,Large Deposit,High
ALT7556,TXN7556,R001,Large Deposit,High
ALT7557,TXN7557,R001,Large Deposit,High
ALT7559,TXN7559,R002,Dormant Account Activity,Medium
ALT7560,TXN7560,R001,Large Deposit,High
ALT7561,TXN7561,R001,Large Deposit,High
ALT7562,TXN7562,R002,Dormant Account Activity,Medium
ALT7564,TXN7564,R001,Large Deposit,High
ALT7566,TXN7566,R002,Dormant Account Activity,Medium
ALT7567,TXN7567,R005,Mule Account Pattern,High
ALT7568,TXN7568,R001,Large Deposit,High
ALT7569,TXN7569,R006,Funnel Account,Low
ALT7571,TXN7571,R001,Large Deposit,High
ALT7572,TXN7572,R002,Dormant Account Activity,Medium
ALT7574,TXN7574,R001,Large Deposit,High
ALT7576,TXN7576,R001,Large Deposit,High
ALT7577,TXN7577,R001,Large Deposit,High
ALT7578,TXN7578,R001,Large Deposit,High
ALT7579,TXN7579,R002,Dormant Account Activity,Medium
ALT7580,TXN7580,R001,Large Deposit,High
ALT7581,TXN7581,R002,Dormant Account Activity,Medium
ALT7582,TXN7582,R001,Large Deposit,High
ALT7583,TXN7583,R005,Mule Account Pattern,High
ALT7584,TXN7584,R001,Large Deposit,High
ALT7585,TXN7585,R001,Large Deposit,High
ALT7588,TXN7588,R002,Dormant Account Activity,Medium
ALT7589,TXN7589,R001,Large Deposit,High
ALT7590,TXN7590,R001,Large Deposit,High
ALT7592,TXN7592,R001,Large Deposit,High
ALT7593,TXN7593,R001,Large Deposit,High
ALT7594,TXN7594,R002,Dormant Account Activity,Medium
ALT7596,TXN7596,R002,Dormant Account Activity,Medium
ALT7597,TXN7597,R002,Dormant Account Activity,Medium
ALT7598,TXN7598,R006,Funnel Account,Low
ALT7599,TXN7599,R001,Large Deposit,High
ALT7600,TXN7600,R001,Large Deposit,High
ALT7601,TXN7601,R001,Large Deposit,High
ALT7602,TXN7602,R001,Large Deposit,High
ALT7603,TXN7603,R001,Large Deposit,High
ALT7604,TXN7604,R001,Large Deposit,High
ALT7605,TXN7605,R001,Large Deposit,High
ALT7606,TXN7606,R002,Dormant Account Activity,Medium
ALT7607,TXN7607,R001,Large Deposit,High
ALT7608,TXN7608,R002,Dormant Account Activity,Medium
ALT7609,TXN7609,R001,Large Deposit,High
ALT7610,TXN7610,R001,Large Deposit,High
ALT7611,TXN7611,R006,Funnel Account,Low
ALT7612,TXN7612,R001,Large Deposit,High
ALT7614,TXN7614,R001,Large Deposit,High
ALT7615,TXN7615,R002,Dormant Account Activity,Medium
ALT7616,TXN7616,R005,Mule Account Pattern,High
ALT7617,TXN7617,R001,Large Deposit,High
ALT7618,TXN7618,R002,Dormant Account Activity,Medium
ALT7619,TXN7619,R001,Large Deposit,High
ALT7620,TXN7620,R005,Mule Account Pattern,High
ALT7624,TXN7624,R001,Large Deposit,High
ALT7625,TXN7625,R006,Funnel Account,Low
ALT7626,TXN7626,R001,Large Deposit,High
ALT7627,TXN7627,R002,Dormant Account Activity,Medium
ALT7628,TXN7628,R001,Large Deposit,High
ALT7629,TXN7629,R001,Large Deposit,High
ALT7631,TXN7631,R006,Funnel Account,Low
ALT7632,TXN7632,R005,Mule Account Pattern,High
ALT7633,TXN7633,R002,Dormant Account Activity,Medium
ALT7634,TXN7634,R001,Large Deposit,High
ALT7637,TXN7637,R001,Large Deposit,High
ALT7639,TXN7639,R002,Dormant Account Activity,Medium
ALT7641,TXN7641,R001,Large Deposit,High
ALT7643,TXN7643,R001,Large Deposit,High
ALT7645,TXN7645,R001,Large Deposit,High
ALT7646,TXN7646,R005,Mule Account Pattern,High
ALT7647,TXN7647,R003,Structuring,High
ALT7648,TXN7648,R006,Funnel Account,Low
ALT7649,TXN7649,R001,Large Deposit,High
ALT7650,TXN7650,R001,Large Deposit,High
ALT7651,TXN7651,R001,Large Deposit,High
ALT7652,TXN7652,R005,Mule Account Pattern,High
ALT7653,TXN7653,R001,Large Deposit,High
ALT7656,TXN7656,R002,Dormant Account Activity,Medium
ALT7657,TXN7657,R001,Large Deposit,High
ALT7658,TXN7658,R001,Large Deposit,High
ALT7659,TXN7659,R001,Large Deposit,High
ALT7660,TXN7660,R002,Dormant Account Activity,Medium
ALT7661,TXN7661,R005,Mule Account Pattern,High
ALT7662,TXN7662,R002,Dormant Account Activity,Medium
ALT7663,TXN7663,R002,Dormant Account Activity,Medium
ALT7664,TXN7664,R003,Structuring,High
ALT7665,TXN7665,R002,Dormant Account Activity,Medium
ALT7666,TXN7666,R001,Large Deposit,High
ALT7667,TXN7667,R002,Dormant Account Activity,Medium
ALT7668,TXN7668,R002,Dormant Account Activity,Medium
ALT7669,TXN7669,R001,Large Deposit,High
ALT7670,TXN7670,R001,Large Deposit,High
ALT7671,TXN7671,R001,Large Deposit,High
ALT7672,TXN7672,R001,Large Deposit,High
ALT7673,TXN7673,R002,Dormant Account Activity,Medium
ALT7674,TXN7674,R001,Large Deposit,High
ALT7675,TXN7675,R001,Large Deposit,High
ALT7676,TXN7676,R006,Funnel Account,Low
ALT7678,TXN7678,R001,Large Deposit,High
ALT7679,TXN7679,R006,Funnel Account,Low
ALT7680,TXN7680,R001,Large Deposit,High
ALT7681,TXN7681,R001,Large Deposit,High
ALT7682,TXN7682,R001,Large Deposit,High
ALT7684,TXN7684,R005,Mule Account Pattern,High
ALT7685,TXN7685,R005,Mule Account Pattern,High
ALT7687,TXN7687,R001,Large Deposit,High
ALT7688,TXN7688,R001,Large Deposit,High
ALT7689,TXN7689,R002,Dormant Account Activity,Medium
ALT7690,TXN7690,R001,Large Deposit,High
ALT7691,TXN7691,R003,Structuring,High
ALT7692,TXN7692,R001,Large Deposit,High
ALT7693,TXN7693,R002,Dormant Account Activity,Medium
ALT7694,TXN7694,R001,Large Deposit,High
ALT7695,TXN7695,R006,Funnel Account,Low
ALT7698,TXN7698,R006,Funnel Account,Low
ALT7699,TXN7699,R001,Large Deposit,High
ALT7700,TXN7700,R002,Dormant Account Activity,Medium
ALT7701,TXN7701,R002,Dormant Account Activity,Medium
ALT7702,TXN7702,R001,Large Deposit,High
ALT7703,TXN7703,R001,Large Deposit,High
ALT7704,TXN7704,R002,Dormant Account Activity,Medium
ALT7705,TXN7705,R006,Funnel Account,Low
ALT7707,TXN7707,R001,Large Deposit,High
ALT7708,TXN7708,R006,Funnel Account,Low
ALT7709,TXN7709,R001,Large Deposit,High
ALT7710,TXN7710,R001,Large Deposit,High
ALT7711,TXN7711,R005,Mule Account Pattern,High
ALT7712,TXN7712,R001,Large Deposit,High
ALT7714,TXN7714,R001,Large Deposit,High
ALT7715,TXN7715,R003,Structuring,High
ALT7717,TXN7717,R002,Dormant Account Activity,Medium
ALT7718,TXN7718,R006,Funnel Account,Low
ALT7720,TXN7720,R006,Funnel Account,Low
ALT7721,TXN7721,R001,Large Deposit,High
ALT7723,TXN7723,R001,Large Deposit,High
ALT7724,TXN7724,R002,Dormant Account Activity,Medium
ALT7725,TXN7725,R001,Large Deposit,High
ALT7726,TXN7726,R002,Dormant Account Activity,Medium
ALT7727,TXN7727,R001,Large Deposit,High
ALT7728,TXN7728,R001,Large Deposit,High
ALT7729,TXN7729,R001,Large Deposit,High
ALT7730,TXN7730,R001,Large Deposit,High
ALT7732,TXN7732,R001,Large Deposit,High
ALT7733,TXN7733,R001,Large Deposit,High
ALT7736,TXN7736,R002,Dormant Account Activity,Medium
ALT7737,TXN7737,R002,Dormant Account Activity,Medium
ALT7739,TXN7739,R001,Large Deposit,High
ALT7740,TXN7740,R001,Large Deposit,High
ALT7741,TXN7741,R001,Large Deposit,High
ALT7742,TXN7742,R006,Funnel Account,Low
ALT7743,TXN7743,R002,Dormant Account Activity,Medium
ALT7744,TXN7744,R001,Large Deposit,High
ALT7746,TXN7746,R002,Dormant Account Activity,Medium
ALT7748,TXN7748,R006,Funnel Account,Low
ALT7749,TXN7749,R001,Large Deposit,High
ALT7750,TXN7750,R001,Large Deposit,High
ALT7752,TXN7752,R001,Large Deposit,High
ALT7753,TXN7753,R002,Dormant Account Activity,Medium
ALT7755,TXN7755,R001,Large Deposit,High
ALT7756,TXN7756,R002,Dormant Account Activity,Medium
ALT7757,TXN7757,R001,Large Deposit,High
ALT7758,TXN7758,R005,Mule Account Pattern,High
ALT7759,TXN7759,R002,Dormant Account Activity,Medium
ALT7760,TXN7760,R001,Large Deposit,High
ALT7761,TXN7761,R001,Large Deposit,High
ALT7762,TXN7762,R001,Large Deposit,High
ALT7764,TXN7764,R001,Large Deposit,High
ALT7766,TXN7766,R002,Dormant Account Activity,Medium
ALT7767,TXN7767,R001,Large Deposit,High
ALT7768,TXN7768,R001,Large Deposit,High
ALT7769,TXN7769,R001,Large Deposit,High
ALT7770,TXN7770,R001,Large Deposit,High
ALT7771,TXN7771,R002,Dormant Account Activity,Medium
ALT7772,TXN7772,R001,Large Deposit,High
ALT7773,TXN7773,R001,Large Deposit,High
ALT7774,TXN7774,R006,Funnel Account,Low
ALT7775,TXN7775,R005,Mule Account Pattern,High
ALT7776,TXN7776,R001,Large Deposit,High
ALT7777,TXN7777,R001,Large Deposit,High
ALT7780,TXN7780,R001,Large Deposit,High
ALT7781,TXN7781,R002,Dormant Account Activity,Medium
ALT7782,TXN7782,R001,Large Deposit,High
ALT7783,TXN7783,R001,Large Deposit,High
ALT7784,TXN7784,R001,Large Deposit,High
ALT7785,TXN7785,R002,Dormant Account Activity,Medium
ALT7786,TXN7786,R003,Structuring,High
ALT7787,TXN7787,R006,Funnel Account,Low
ALT7788,TXN7788,R001,Large Deposit,High
ALT7789,TXN7789,R001,Large Deposit,High
ALT7791,TXN7791,R002,Dormant Account Activity,Medium
ALT7792,TXN7792,R001,Large Deposit,High
ALT7793,TXN7793,R002,Dormant Account Activity,Medium
ALT7795,TXN7795,R001,Large Deposit,High
ALT7796,TXN7796,R002,Dormant Account Activity,Medium
ALT7797,TXN7797,R005,Mule Account Pattern,High
ALT7798,TXN7798,R002,Dormant Account Activity,Medium
